Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSRNOG00000010753,Aig1,0.018927720648045744,0.00016142837714605562,0.002425580629719856,321,0.04698061152469382,272
ENSRNOG00000003105,Kif19,0.018927610666453855,9.736865489640145e-05,0.0015331915469301495,34,0.0034099989085042497,33
ENSRNOG00000017606,P2rx1,0.018919919104899992,0.00016496727647163922,0.002476394487377121,386,0.06164578093451001,322
ENSRNOG00000067714,ENSRNOG00000067714,0.018898088317489063,1.7013590536407719e-09,4.805881971950869e-08,2,6.243746810022392e-05,2
ENSRNOG00000005174,Tmem121,0.018891940804792645,6.617134241482248e-05,0.0010774717966347436,22,0.0034436511340682017,21
ENSRNOG00000006519,Tmem107,0.018882135057834898,0.0001579276244889627,0.0023827289141345478,159,0.021361928528991526,147
ENSRNOG00000010780,Dlc1,0.018873040078842017,0.0001778251120976293,0.002651730763370703,1356,0.24662253611294166,1059
ENSRNOG00000004994,Agr3,0.01886594823467497,9.435309691019356e-05,0.001488682195694165,64,0.006545252699465775,55
ENSRNOG00000008346,Itgb6,0.01884581074775543,0.00015964394240319812,0.0024010570803045883,126,0.03042997618865274,120
ENSRNOG00000020464,Mrpl54,0.01883924084518579,0.00018351354628465266,0.0027339702424751373,2378,0.41263232651738874,1534
ENSRNOG00000014241,Ece1,0.018800437202811195,0.00018875620412872607,0.0028041237412601136,1822,0.29545680115895023,1225
ENSRNOG00000007262,Ccdc134,0.018790949275010273,0.0001722905471925884,0.002571632201562101,210,0.02596025127975847,183
ENSRNOG00000060349,Fam3c,0.018775654347716747,0.0001874033531483743,0.0027866525021930906,567,0.09906170580292022,471
ENSRNOG00000016161,Lman2,0.01876978940498786,0.00019301516360825666,0.0028619990675384207,1530,0.2369910358658857,1113
ENSRNOG00000009792,Zbbx,0.018756889078675825,8.0631952288579e-05,0.001285056452955088,19,0.002191665007137851,18
ENSRNOG00000047573,Ttc39a,0.01872987491893189,0.0001256140658920657,0.0019260008818976066,57,0.005067411390796507,48
ENSRNOG00000037835,Catip,0.0187257092123379,0.0001657039160831708,0.0024850857519533188,108,0.013689408288724765,92
ENSRNOG00000013014,Cyba,0.018720218624241565,0.0002013288641846689,0.0029796671899330993,2354,0.39994931669139283,1507
ENSRNOG00000021735,Akr1c15,0.018698071846783106,0.00020534689365869774,0.0030334374300359825,3651,0.6508624313693219,2042
ENSRNOG00000024986,Mmrn1,0.018634590090063616,0.00014155995789044695,0.0021516567562866198,31,0.006156283017920739,31
ENSRNOG00000021031,Grn,0.018634345453936864,0.00021489335294044842,0.003168521074880588,2175,0.3770642312877229,1470
ENSRNOG00000003869,Sod3,0.01861933353398475,0.00021549515199636993,0.0031744248465110122,896,0.14530792987089958,709
ENSRNOG00000009325,Fuca1,0.01859847371283333,0.00021896749488314882,0.0032195575133845073,1044,0.17242180193077955,830
ENSRNOG00000018075,Spcs1,0.01859514160928854,0.00022194693654031816,0.0032572882809576305,2664,0.4499318627932189,1666
ENSRNOG00000002045,Anxa3,0.01858215920000798,0.00022341585967855515,0.0032757960746543128,1794,0.28786548178692034,1171
ENSRNOG00000018237,Gstp1,0.018572686133371694,0.00022641525193600742,0.003316688848527276,4712,0.7734970417664546,2266
ENSRNOG00000007316,Idh3b,0.018565845095388885,0.000220161561588883,0.003234097421960833,476,0.06865929670207398,405
ENSRNOG00000011829,Rpgrip1l,0.01852107985122375,0.00019439490968142792,0.0028797486526303258,109,0.01192306985650727,98
ENSRNOG00000016316,Mcm2,0.018513124925603208,0.00018614337670785908,0.002770530598365699,68,0.010063926254279576,67
ENSRNOG00000001224,Itgb2,0.018510039269903696,0.0002302177986504006,0.003369259927880793,522,0.0847065111568564,436
ENSRNOG00000024568,Ndufs7,0.018434956946408967,0.0002502154995069894,0.0036382810915398223,1684,0.27132089275753185,1195
ENSRNOG00000029450,Adgrb1,0.018433665962885662,5.100273243718867e-05,0.0008607120649624922,8,0.0005938847153344613,8
ENSRNOG00000018320,Rps15a,0.018421136529981313,0.0002539742526037614,0.0036895319534935365,16160,2.8913766004750086,3652
ENSRNOG00000002052,Ccdc80,0.0184139155684625,0.00024966619561128667,0.003633645960503324,697,0.11765654323719038,570
ENSRNOG00000020533,Htra1,0.0184110207335878,0.0002544328667180018,0.003692790833525916,1409,0.23240708295957987,1040
ENSRNOG00000064545,ENSRNOG00000064545,0.01838584830823008,0.0002610572057339944,0.0037819702911573707,13483,2.4113440977122043,3567
ENSRNOG00000013009,Ldha,0.018353852480264575,0.0002677230797998309,0.0038749781302157343,4971,0.8222373723140733,2334
ENSRNOG00000026169,RGD1560146,0.018352103616313266,0.00012742142682165003,0.001949918960740629,37,0.003383424050515285,33
ENSRNOG00000017127,Rpl28,0.01833010040311692,0.0002718016451332961,0.003919613477210442,18882,3.4492036788071476,3813
ENSRNOG00000024815,Lkaaear1,0.01832701509031949,0.00015102628721419542,0.002282335895561024,31,0.0029138809333902217,26
ENSRNOG00000032034,Supt5h,0.018326123585616593,0.0002681007431628579,0.0038768843245256574,712,0.11232974343184042,597
ENSRNOG00000033217,Esam,0.018320687416183385,0.00027394484492981874,0.003946909182617735,2679,0.4443013139939974,1602
ENSRNOG00000007091,Ly6e,0.0183145267396989,0.00027567453788468477,0.003964582177133577,4347,0.7779679368954547,2221
ENSRNOG00000017912,Atp2a3,0.01831271151714436,0.00026964386543215646,0.003895624754300321,712,0.1106027021781553,540
ENSRNOG00000016695,Mmp2,0.01829175431974724,0.000279431678633868,0.004007645239879006,2107,0.3318490459250005,1312
ENSRNOG00000000991,Arpc1b,0.01828974861474788,0.00028088605696785507,0.0040248418453884835,3845,0.6335503876678692,2011
ENSRNOG00000013825,Rap1gap,0.018288774837598457,0.0002608075770076379,0.0037818298332975057,273,0.03762400925031714,234
ENSRNOG00000018823,Nisch,0.01828217904914022,0.00028163447376128303,0.004031900613465343,2086,0.3221636861004767,1345
ENSRNOG00000015720,Polr2c,0.018279961193245278,0.0002771170236959275,0.00398169419097102,670,0.10569780010596706,576
ENSRNOG00000022178,Dcdc5,0.01827577726098937,0.00012454410794915383,0.0019151846141410368,22,0.0027366327152433968,20
ENSRNOG00000067387,Sbk1,0.01825963268538171,5.679819192105917e-05,0.0009384204413624053,15,0.002769604679918986,15
ENSRNOG00000046547,Rbm24,0.018250721491305584,8.007910388774242e-05,0.0012775372828730729,9,0.0025616176053668803,9
ENSRNOG00000009723,Ptpmt1,0.01824110137060316,0.0002819173798804808,0.004032288331829528,429,0.07421818209943667,387
ENSRNOG00000016272,Edf1,0.01820723748143246,0.0002991355454708966,0.004263087222162995,4375,0.7289446980773088,2192
ENSRNOG00000010189,Rps24,0.018135552386032202,0.000315765408607227,0.004471782902486174,12020,2.1507331703012547,3422
ENSRNOG00000013538,Capza1,0.018135017849860227,0.00030850588739728124,0.004384507567256568,559,0.10527118820849558,501
ENSRNOG00000017290,Zfp335,0.01813219717320694,0.00028254095610491525,0.004037543563123911,199,0.03214922054364978,189
ENSRNOG00000001128,Tesc,0.018129158406553138,0.00029538355945302186,0.0042134259403606615,204,0.03303371911292114,181
ENSRNOG00000046699,Slpi,0.018121719756641452,0.0003013665349935746,0.004291002099881412,305,0.04605882496146723,223
ENSRNOG00000013713,ENSRNOG00000013713,0.01812033326169599,0.00024029359760247004,0.0035079977624390374,69,0.00824151544457848,66
ENSRNOG00000010663,Col6a5,0.01811398516277236,0.00031833954133553277,0.004504190171032916,1203,0.205477753916662,915
ENSRNOG00000019552,Lsm7,0.018101467196397263,0.0003206695230575374,0.004533087912495878,1112,0.16592455920085983,854
ENSRNOG00000068464,Rnase3,0.01810090538262242,6.642981276616666e-06,0.00013018491660055708,4,0.00027010325123315196,4
ENSRNOG00000001203,Rrp1,0.01810023179062971,0.00030876813853919494,0.004384507567256568,336,0.05730659698354714,313
ENSRNOG00000002632,Naca,0.018093456867759913,0.0003261327635863953,0.0045979468869845825,8033,1.4011158477308805,2989
ENSRNOG00000019962,Sars2,0.01809284842249473,0.00024449613109389645,0.0035616894808706057,52,0.008602833787531721,52
ENSRNOG00000011540,Vta1,0.018091435884390022,0.00031356881824229355,0.004447507547657201,465,0.08260679953191422,409
ENSRNOG00000001236,Brat1,0.018091247964353234,0.00015809968941593588,0.0023827289141345478,45,0.007947631378671747,44
ENSRNOG00000012165,Itprid1,0.018081807647308365,0.00011102246279115491,0.001724761880728254,48,0.004312271224402449,41
ENSRNOG00000004566,Arhgef15,0.01807943067841756,0.0003231591325922878,0.004560102281038174,723,0.12497966280862793,604
ENSRNOG00000036689,P4hb,0.018072458749421372,0.000330488549501462,0.004655192598071532,2959,0.4835062099320209,1736
ENSRNOG00000025463,ENSRNOG00000025463,0.018070353659489863,8.448389573878501e-05,0.001338786103766278,10,0.0012820082333679498,9
ENSRNOG00000060229,Arf1,0.018056740351549454,0.0003344750212568304,0.004698748025891409,2703,0.4404262073032958,1664
ENSRNOG00000016630,Tln1,0.018034659920112918,0.00034017422624921245,0.004766067692568965,3067,0.5110179477999124,1775
ENSRNOG00000019532,Emc10,0.01802236449564401,0.00034165254370699394,0.0047825287690138885,1554,0.2613435786345958,1124
ENSRNOG00000018414,Csf1r,0.018020130545305435,0.00034248550673487976,0.004789934833323136,1467,0.24571480719614747,1059
ENSRNOG00000008168,Wnt5b,0.018004605253646076,0.00031376908977254203,0.004447507547657201,166,0.025016987930257015,159
ENSRNOG00000008489,Ppih,0.018000816885650008,0.00033379424264001756,0.004693367397405849,288,0.04416061454586237,269
ENSRNOG00000010797,Esm1,0.017982895947525543,0.00027800617079787315,0.003990831752382583,78,0.014095030112812254,70
ENSRNOG00000014453,Anxa5,0.01797736642286383,0.0003556737461987147,0.004948040236173117,4459,0.7496753143309148,2198
ENSRNOG00000003464,Hid1,0.0179537087533306,0.0003509613630094943,0.004895445136066947,481,0.07314849480205847,410
ENSRNOG00000021719,Slfn5,0.017946804100007915,0.00034534649336648293,0.0048213918763884,222,0.05826820549585611,217
ENSRNOG00000012985,Pfdn5,0.01794069418660846,0.00036509774684878593,0.0050746655077870935,3227,0.559011342054887,1904
ENSRNOG00000001806,Fetub,0.01790890727737695,0.00037175178047332835,0.005139957512123335,1476,0.2539260833558331,1078
ENSRNOG00000010746,Rpl32,0.017906796951628997,0.00037393210352054673,0.005164633563121566,20470,3.7288381824984893,3847
ENSRNOG00000019826,Sil1,0.017892612057158395,0.0003518430051221433,0.004903403578015228,292,0.04163730301335914,258
ENSRNOG00000021678,Alkbh3,0.0178601318655713,0.0003672087978616734,0.005099511076560085,325,0.053610554589996307,293
ENSRNOG00000016190,Coq9,0.017857367676602117,0.0003703260880782988,0.005133755321275414,332,0.04750295615200313,289
ENSRNOG00000014353,Sympk,0.017851870338587553,0.00037163347762447785,0.005139957512123335,323,0.04764864697079698,293
ENSRNOG00000018230,Gtf2h2,0.017825799516234333,0.0003319143606381747,0.004671101921766884,84,0.016449147676983283,83
ENSRNOG00000015080,Wdfy1,0.017821795769296923,0.0002442700731426495,0.0035616881525202967,24,0.004172183154012496,24
ENSRNOG00000010496,Med17,0.017812061914763,0.00033488360952982354,0.004700298711851361,120,0.018300593681547007,116
ENSRNOG00000014371,Cdh13,0.01780959751226961,0.00032198360685109506,0.0045475856731065955,81,0.01063672254949688,70
ENSRNOG00000045560,Gvin1,0.017797632995241876,0.0003365392083376495,0.004719333631510704,71,0.016929680828616345,67
ENSRNOG00000066565,ENSRNOG00000066565,0.017795275978980507,0.000118471592970959,0.0018289414773832082,9,0.002248228304437987,9
ENSRNOG00000002972,Spata46,0.01778944738243212,0.00020626500267018066,0.0030441469776099133,28,0.0027813722002027704,26
ENSRNOG00000018841,Sox8,0.017729591670794256,1.1988589984301967e-05,0.00022283508883557502,4,0.0009225049729545926,4
ENSRNOG00000009823,Naa38,0.01771534885762406,0.00043104510259950324,0.005897684815254662,2581,0.4362945440526602,1626
ENSRNOG00000027936,Ccdc8,0.017695215331853822,0.00037159291512733894,0.005139957512123335,97,0.013131988375646214,94
ENSRNOG00000000383,Mypn,0.017681495036759733,0.00020369995165991917,0.0030119311801722753,18,0.002647901344542041,18
ENSRNOG00000002129,Lrrc8b,0.017668652528893353,0.00036943596839300596,0.005125924061452958,65,0.013248608721751452,62
ENSRNOG00000016301,Dmrt2,0.017641686282984004,1.4125455568336776e-05,0.0002582893627240421,11,0.0008395400023503133,10
ENSRNOG00000024707,Tp73,0.017631544251900257,0.0002712058890754765,0.0039146036846224,39,0.002648269332146599,33
ENSRNOG00000027028,Lamtor4,0.017630485473584378,0.0004597066905627223,0.006268076865613865,3379,0.5808577049633311,1953
ENSRNOG00000003011,Gadd45gip1,0.017624059817812017,0.0004572777864548794,0.006240357116971263,1050,0.16998166889382404,830
ENSRNOG00000009965,Pih1d2,0.01762275843450982,0.00039106221506068906,0.005378641041698587,110,0.01287376858184229,88
ENSRNOG00000010940,Acad11,0.01761700179960281,0.00040828628885769547,0.005600877706679718,124,0.016575753524069297,117
ENSRNOG00000005868,Ttc21b,0.017589942392184216,0.00038186954134178386,0.005262481696958066,68,0.010972395107152134,67
ENSRNOG00000019838,Gmfg,0.01757593064936336,0.00047699327093120303,0.006486943862310286,1983,0.3691993965490507,1365
ENSRNOG00000007402,AC121415.1,0.017563238617709823,0.000483696941121492,0.006568769548987683,7723,1.3040237568158706,2913
ENSRNOG00000001404,Agfg2,0.017548334533586302,0.00040987458172447866,0.005617776658383681,132,0.021270049300725083,128
ENSRNOG00000010092,Magix,0.017547908846681923,0.00030567904563216786,0.004348477542648221,34,0.004319159972292865,31
ENSRNOG00000000185,Mpst,0.01752752348057492,0.0004898295086208648,0.006638600786656983,1083,0.17902414894900767,833
ENSRNOG00000010233,Cald1,0.017506719545454956,0.0004992696021843823,0.006754924866635394,1039,0.20388432787751026,853
ENSRNOG00000003029,Calr,0.017495867373482916,0.0005080313068002162,0.006861687624494437,5347,0.9107676465300453,2482
ENSRNOG00000001476,Cldn4,0.017483048806078354,0.00041420071092046484,0.005672138666836113,89,0.009024379759198946,82
ENSRNOG00000020684,Vat1,0.017474079621335226,0.0005142021290636123,0.006933151375791836,2105,0.3412286547384555,1377
ENSRNOG00000016311,Slc6a2,0.01746695611837305,0.00038194893169141153,0.005262481696958066,57,0.007992344300055148,54
ENSRNOG00000060266,Exoc2,0.01746521739765995,0.0004967611783996961,0.006726760905443308,312,0.0588801394665552,287
ENSRNOG00000029127,Parp16,0.017460844300673597,0.0004608476554646135,0.006278202891472115,112,0.02043131363582447,107
ENSRNOG00000003601,RGD1564463,0.01745413423322591,0.0003741918239490438,0.005164633563121566,53,0.006056487622022756,48
ENSRNOG00000010952,Ift122,0.017450975135531503,0.00048384351264907366,0.006568769548987683,208,0.028496631808949898,187
ENSRNOG00000031859,ENSRNOG00000031859,0.017436916983988564,0.000529858037944031,0.007132043035075846,13331,2.440115999549768,3557
ENSRNOG00000068010,Myh8,0.017416770377252016,3.897449671130815e-05,0.0006728543451956615,10,0.0016315363774452767,10
ENSRNOG00000003338,Pmp22,0.017415603626094133,0.0005383435329298081,0.007221592141310328,4179,0.7363666289040501,2205
ENSRNOG00000009350,Sez6,0.017404584180461667,0.00015004547810493207,0.0022696898521016693,21,0.0029338485465537326,20
ENSRNOG00000015078,Ifitm3,0.017397980872839378,0.0005452424054295246,0.007295510012207273,4042,0.6806519304893923,2124
ENSRNOG00000022877,Poldip3,0.01739311696114777,0.0005313999618243859,0.0071466947084265955,514,0.08689959339810191,452
ENSRNOG00000009592,Cyb5r3,0.017371835458740804,0.0005550272377152776,0.0074138468820917,3101,0.5232844683164709,1818
ENSRNOG00000019648,Col6a3,0.017368560990632206,0.0005538560521047842,0.007404477602439024,1503,0.26928257782030673,1099
ENSRNOG00000062629,ENSRNOG00000062629,0.017342312582540275,0.0001692785649543005,0.002533873448062378,17,0.00293179310783819,17
ENSRNOG00000030920,Rtn4r,0.017330879282483704,0.0002746218335851758,0.003953049626456201,17,0.002591106242920936,17
ENSRNOG00000048987,Sfta2,0.01732818659417074,0.0005722890358070831,0.007625037854937653,2112,0.3604263129849817,1412
ENSRNOG00000003098,Prom1,0.01732165169287503,0.0005681722902597386,0.007576591911230118,965,0.14927840449902718,703
ENSRNOG00000014936,Ifitm2,0.01728771419862694,0.0005900372419278543,0.007822739079884919,5576,0.9818654109904404,2509
ENSRNOG00000013102,Npdc1,0.017287044272803778,0.0005892588961144973,0.007822739079884919,2051,0.326585818127314,1359
ENSRNOG00000003365,Cadm3,0.017285876329047795,0.0004850392972310935,0.006579336835590788,59,0.006943596455313678,53
ENSRNOG00000010992,Hspb3,0.017285683915383734,0.00023306507373632712,0.0034077659482671502,18,0.0026750416875664937,16
ENSRNOG00000017708,Pcbp1,0.017283914486998085,0.0005897911455743365,0.007822739079884919,1761,0.28895943014880954,1250
ENSRNOG00000012881,Fgl2,0.017278581283991304,0.0005850923622534587,0.007789042072499169,676,0.12708305531018368,583
ENSRNOG00000050697,Ctsz,0.017258140230239544,0.000599576060079432,0.007941611646194965,1447,0.2399264327925493,1034
ENSRNOG00000021109,Odad1,0.017258102202313948,0.0004081759163032661,0.005600877706679718,52,0.004240192882859823,44
ENSRNOG00000006025,Lamb3,0.017240906689245522,0.000604349953722938,0.007991412726997441,1145,0.18653927172088547,832
ENSRNOG00000043503,Ehd1,0.017232279091459104,0.0006122273328414973,0.008088790628874838,1809,0.300438302486155,1246
ENSRNOG00000006345,Sec61b,0.01723100391423622,0.0006144275604893501,0.008111061313595591,3035,0.512044469882804,1799
ENSRNOG00000052070,Aldh1a3,0.017189231658283188,0.0006017185472786402,0.007963297852397924,262,0.046259875126234175,242
ENSRNOG00000019508,Wars2,0.017184654146478524,0.00038653789772791214,0.005321057068984587,37,0.0055819432855437725,36
ENSRNOG00000008244,ENSRNOG00000008244,0.017177744021303558,0.00047006824535156255,0.006398286427660905,44,0.009679675742572095,43
ENSRNOG00000046763,Adssl1,0.01717439417438426,0.0005369579769163302,0.007215286983934523,93,0.012429392507205705,83
ENSRNOG00000010076,Pkp1,0.01715138187041487,0.00034370665570682135,0.004802752045435211,23,0.002870488197296004,23
ENSRNOG00000043383,Hoatz,0.017149017233265028,0.0004417960547995481,0.00603953982285384,45,0.004344645205506011,38
ENSRNOG00000013048,Pde7a,0.017104570096528812,0.0005377908997159508,0.007220323817140389,92,0.019399912824872263,87
ENSRNOG00000021128,Kcnj11,0.0171043360536578,0.00019026665421417732,0.0028239011334499652,18,0.002401919312269855,17
ENSRNOG00000006094,Cd44,0.01706709645695175,0.0006817390913749222,0.008939743392888121,724,0.12830204475003,605
ENSRNOG00000010668,Anxa6,0.017064676586704505,0.0006927345191636292,0.009072078770744823,2974,0.4933170053267084,1733
ENSRNOG00000048769,Nek5,0.017054805353692918,0.000283180384570203,0.004043015599271322,59,0.005403231277892699,51
ENSRNOG00000063828,Pcdh7,0.01704796178117378,4.5274547316509484e-05,0.0007714782862733216,13,0.0021947412967735585,13
ENSRNOG00000030625,Tf,0.017042003720274212,0.0007000664972007797,0.009134476927879711,1386,0.22511905296770215,1009
ENSRNOG00000008578,Cdk16,0.017038580237719685,0.0006942238373075504,0.009080793463602996,655,0.10031102804322098,560
ENSRNOG00000033434,Casp12,0.017038219554169915,0.000590105111406114,0.007822739079884919,73,0.013458467103031582,72
ENSRNOG00000038132,Vsig4,0.017037601860500854,0.0006670818407463752,0.008769427834732581,270,0.04512019599186451,212
ENSRNOG00000017602,Il34,0.017031657388536486,0.0006929820352732374,0.009072078770744823,504,0.0810820249055742,439
ENSRNOG00000002039,Evi5,0.017030405250133506,0.0006706742409148259,0.008809306154416238,260,0.04966285278813038,240
ENSRNOG00000004430,Cep131,0.01703013911753331,0.0006559041752463024,0.008630730307807232,199,0.026675681181829922,177
ENSRNOG00000003661,Jpt1,0.017021609992397473,0.0007153928580263536,0.009296039563899931,4454,0.757311766486681,2257
ENSRNOG00000016416,Rnh1,0.017018203601843772,0.0007107655614277952,0.00925110386393469,1355,0.20506019039158027,1008
ENSRNOG00000069661,Ubl5,0.01701617042948245,0.0007160324207631241,0.009296625219166691,2356,0.389471475550918,1516
ENSRNOG00000054689,Cox7b,0.017014803532929394,0.0007171530362870548,0.009303511241116509,2633,0.4443594845377682,1610
ENSRNOG00000006901,Ndufa7,0.016995738611595416,0.0007284877237014875,0.009442782484360894,3764,0.660108215162633,2122
ENSRNOG00000045846,Rfx2,0.016974796545098914,0.0005120479321432114,0.00691001670072029,62,0.00669794520102968,56
ENSRNOG00000070907,Smdt1,0.016967925505481582,0.0007422333435427309,0.009613050091142583,3194,0.5282296438271947,1841
ENSRNOG00000016653,Ngef,0.016963410657563932,0.000561853484675856,0.007498674534683186,86,0.012118815071130022,80
ENSRNOG00000031420,Hyal2,0.01695848673216018,0.0007446149507803757,0.009635977712808112,1687,0.2905768045482613,1201
ENSRNOG00000033741,Ankrd34a,0.016935637335015227,7.082134805447282e-05,0.0011437357459370908,5,0.0010203558646236224,5
ENSRNOG00000020813,Ltbp3,0.016928228408777772,0.0007518732522910909,0.009709522802713252,748,0.118122912310406,617
ENSRNOG00000003549,Cnpy2,0.01692062197934561,0.0007659208745007806,0.00985505699908678,1895,0.2914896812422304,1290
ENSRNOG00000006542,Atp6v0c,0.016915427101741567,0.0007713400097451029,0.009908818839537294,4311,0.7214442795506286,2167
ENSRNOG00000002417,Serpinb10,0.016904653995550793,0.0007032339975805435,0.009168216931236168,148,0.024831721490340866,133
ENSRNOG00000052424,RGD1306556,0.016888748155478653,0.0007625746718478155,0.009828047406104061,415,0.0664155458180503,366
ENSRNOG00000011517,Tnfrsf21,0.01686852393178149,0.0006950299944439298,0.009083799977135341,113,0.019798557491566136,109
ENSRNOG00000057221,Scn3b,0.016860298364962747,0.0007953301456689044,0.010175319607169862,1085,0.20122518427067437,853
ENSRNOG00000001544,Cyyr1,0.01685627125679742,0.0007989845635631987,0.010213783204284782,1304,0.27810869142098765,1039
ENSRNOG00000008170,Jph2,0.016853944900238938,0.0007491124378675718,0.009686226616627288,185,0.027244317680622143,165
ENSRNOG00000042886,Rps28,0.016844787870218977,0.0008100802310646582,0.010338853928778253,16516,3.0356732835506044,3714
ENSRNOG00000018391,Cdk2ap2,0.016835378548381127,0.0008116754562750295,0.010350832153565546,1505,0.25442789811831207,1141
ENSRNOG00000008045,Slamf9,0.016815618284571267,0.0007092587511408066,0.009239121021059003,90,0.01372750774687911,90
ENSRNOG00000045749,AC105515.1,0.016810212675724457,0.000826777555464675,0.010526387584195645,1548,0.26352731137410496,1145
ENSRNOG00000002800,Gdpd2,0.016808700286918152,0.000539435099182084,0.007230081660976198,39,0.004687202985150707,36
ENSRNOG00000025274,Hexb,0.016805526820710306,0.000803447188200801,0.010262507763712337,377,0.05787098846074386,334
ENSRNOG00000011323,Lgi3,0.01678727076301561,0.0008409576969945487,0.010663857779588155,1862,0.29436841082584353,1210
ENSRNOG00000008569,Ndufa6,0.016783930705915308,0.0008458467633787325,0.01070002944171395,3261,0.5588795871833722,1879
ENSRNOG00000000599,Lama4,0.01677496608713374,0.0008457352374771077,0.01070002944171395,1452,0.25161617060489194,1076
ENSRNOG00000069673,Pnpla2,0.016764508259534086,0.0008519676306717461,0.010760187335455177,1492,0.24408987517637493,1081
ENSRNOG00000016231,Polr2d,0.01672267733369394,0.0008330024119489465,0.010597081531185873,242,0.03220888943778553,212
ENSRNOG00000014204,Pacsin3,0.016710961109484553,0.0008677841008231102,0.01094241039773909,473,0.07618420074619613,412
ENSRNOG00000026344,Togaram2,0.016708518942657645,0.0003555417549621076,0.004948040236173117,12,0.0006008435706149096,11
ENSRNOG00000010117,Eif3a,0.016702041458078895,0.0008879303976860875,0.011178561444351528,849,0.17329670860251803,743
ENSRNOG00000017977,Smpd1,0.016699280245818116,0.000894105628384656,0.011247320761850718,1632,0.2622823010029413,1160
ENSRNOG00000025860,Drc7,0.016697327532195584,0.0006478989769749255,0.00853861511294212,51,0.005896527176378841,45
